user_id,nome,email,data_cadastro,cidade,estado,valor_ultima_compra,data_ultimo_login
22bd7e8d-953e-4492-95df-901df3c8df75,Lucas Araújo,guilhermecavalcante@example.net,2023-12-09,Novais,PR,443.99,2025-07-29 08:29:28.643069
6ae28579-8f5e-4240-9c40-ff5194338105,Maria Helena Monteiro,fandrade@example.com,2024-11-15,Caldeira das Pedras,SP,413.96,2025-07-12 17:40:37.509657
d326f0f4-f6d5-42ce-b3d4-fa28483388f5,Luigi Rezende,,2023-11-11,Cavalcante,PR,548.95,2025-07-30 09:08:19.502949
08fb951d-0f44-47e7-800d-a57cafcc563c,Juliana Souza,augusto62@example.net,2023-12-22,Melo da Prata,PR,510.09,2025-07-20 17:41:48.510714
27afcbec-914d-4689-9415-e3651de4b1c9,José Pedro Montenegro,yalmeida@example.org,2024-05-01,Carvalho,PR,953.3,2025-07-28 17:08:07.600332
86f57f7e-fad6-4794-819c-ab447766bdf2,Ana Lívia Dias,ajesus@example.org,2023-12-05,Fernandes,SP,662.88,2025-07-21 03:53:18.510967
52733e2c-4cb5-496a-a4cf-d66807f36d50,Bernardo Pinto,xandrade@example.org,2024-12-28,Farias de Gonçalves,MG,69.82,2025-07-15 13:31:09.202799
b8cf4438-7640-42bd-af05-a15128733d71,Oliver Rodrigues,sferreira@example.net,2024-06-06,da Mota,MG,218.31,2025-08-07 02:36:40.798705
63288ed5-2bd2-4495-8372-d7500bd59f1e,Sra. Mariana Vasconcelos,qgoncalves@example.org,2024-05-09,Sampaio,SC,461.65,2025-07-15 04:15:37.193289
f93be1da-7787-4f11-8f26-9bc51f405bf6,Gael Henrique Siqueira,rrezende@example.org,2024-04-22,Macedo,SP,904.09,2025-07-29 19:00:52.068587
c918e1da-07d5-461b-a340-12ea88b7fd12,Mariane Nunes,vargasisabella@example.net,2024-04-29,Câmara da Prata,SC,680.53,2025-07-24 22:47:28.521167
233e3275-25e6-4dbb-a310-21f117a25973,Benjamim Fernandes,scasa-grande@example.com,2024-08-13,Sá de Goiás,SC,443.99,2025-08-07 18:55:59.676932
b975c549-3d63-4c83-aed4-6224e5b07cb5,Henry Gabriel Cunha,isabelly68@example.org,2023-10-18,Viana,RJ,434.86,2025-08-05 18:40:38.488646
22763b59-a065-4fc2-88a7-502280bfbddd,Leandro Pinto,ycasa-grande@example.net,2023-12-30,Vieira da Mata,SP,443.99,2025-08-01 09:14:04.237670
9c3b1fd8-190c-49ae-b1cd-fc262eddd204,Maria Luiza Cavalcanti,xalves@example.com,2023-12-28,da Paz de Cavalcanti,SC,348.79,2025-07-20 21:55:50.048433
5a70d93a-54fa-4bc1-9fc6-bc47b1b1e24b,Diego Montenegro,maria-sophiapeixoto@example.net,2024-09-09,Barros do Campo,SC,218.29,2025-08-05 19:22:55.399750
267fc72b-f891-4835-9ad5-bd16f95f6e07,Diego Silveira,mcampos@example.org,2025-08-07,das Neves de Goiás,SC,841.03,2025-07-21 14:27:31.897147
75798afb-1ea9-473e-9411-d3aaae6fdf8a,Dra. Vitória Rezende,kpires@example.net,2024-11-14,Nascimento Grande,SP,122.89,2025-07-15 09:47:12.518238
dafd4eca-b0f6-4969-b943-9fa8141af339,Henrique Martins,bento91@example.net,2023-12-10,da Costa Paulista,SC,445.89,2025-07-12 10:24:58.874315
e161c626-2e66-4d09-a592-fb4ed9ad512a,Bruna Abreu,cavalcantejoaquim@example.com,2024-02-19,da Rosa,RJ,428.45,2025-07-14 07:12:28.033848
93384516-b41b-44a8-ab57-da7adbde2dc1,Sra. Catarina Machado,isadora89@example.org,2024-09-21,Alves,MG,443.99,2025-08-02 02:00:33.926290
70cbbe27-b16f-4b10-9bb2-d2345c7f8568,Ryan da Luz,vicente72@example.org,2025-03-26,Andrade,SP,443.99,2025-07-20 07:36:32.065511
489bc927-ed15-4812-807f-6eab88ff566b,Isabela Alves,zda-mata@example.com,2025-07-19,Campos das Flores,PR,59.75,2025-08-03 23:01:03.733887
091f33dd-fd70-41dd-ae97-b0e6e7fa9230,Sr. Augusto Souza,mathias76@example.net,2023-08-22,Guerra de Farias,PR,258.98,2025-08-03 13:14:09.825279
0cdd4e7e-cc0b-439b-8b1d-51ff5008f3af,Isaac da Mata,levi07@example.net,2024-08-19,Teixeira do Galho,MG,443.99,2025-07-11 15:39:02.350268
a2119821-48b3-419f-b0e3-d17066d6387f,Erick Nogueira,antonio98@example.org,2025-07-31,Oliveira da Serra,SP,167.3,2025-08-06 05:58:20.907653
e62b2f5a-8f26-43fe-8a2c-2f766edf975c,Luiz Henrique Melo,vieirayago@example.com,2024-07-15,Aparecida Alegre,RJ,469.63,2025-08-07 10:52:12.846068
0cc5352a-d1b8-4ef4-a99d-1ea788ec61fd,Maria Cecília da Mota,nicolecarvalho@example.com,2024-07-01,da Mota de da Conceição,MG,507.36,2025-07-25 07:52:27.611856
1c8023eb-3da0-4522-893a-e7f2d8bf8a7e,Maya Casa Grande,almeidahadassa@example.org,2024-08-28,Camargo,SC,37.58,2025-07-20 03:57:43.134057
c9b3eafa-143c-412d-91cc-225efcde996a,Luara Fonseca,da-motanina@example.com,2024-08-18,Macedo da Serra,SP,443.99,2025-07-28 06:10:06.214069
ba0a638c-48d3-4260-bc63-675c7c79a41f,Alice Camargo,teixeiranicolas@example.net,2024-02-18,Costela,MG,443.99,2025-07-26 08:48:01.109632
6588cfb9-6455-4cd7-89ce-fcff0e830a5e,Theodoro Pinto,lunnanunes@example.net,2025-04-23,Farias de Novais,PR,115.09,2025-07-22 19:58:13.415779
2d0b04f5-d1b5-4108-9694-25cae671ca01,Dr. Benjamin Rios,,2024-01-24,da Mota,PR,691.49,2025-07-17 04:27:40.121189
0fe23e47-f12f-4af9-a517-af808532a5ab,Raul Campos,cauada-cunha@example.org,2025-02-03,Mendonça,SP,458.26,2025-08-07 03:07:11.955003
962a404b-3ae9-4665-b9ca-07b5467f3379,Ana Clara Rios,esther31@example.com,2025-08-02,Moraes de Rodrigues,MG,443.99,2025-08-01 20:01:01.092692
740922f0-b869-4b00-a06f-b503a3a38fc1,Maria Sophia Oliveira,laura66@example.net,2024-09-13,Albuquerque Alegre,BA,612.86,2025-07-16 05:38:36.601998
afeec1c9-4ade-4b5d-992b-e522569ab4fd,Srta. Zoe Vargas,apollovieira@example.net,2024-05-12,Costa da Mata,MG,442.09,2025-07-28 04:35:23.488589
